ID,electricity_consumption,temperature_2m_max,temperature_2m_min,sunshine_duration,daylight_duration,wind_speed_10m_max,wind_direction_10m_dominant
cluster_4_2017-12-02,1363.307,3.8,-2.0,13186.506666666666,31430.426666666663,28.8,1.3725032563093895
cluster_1_2017-12-03,434.719,8.8,-3.4,3494.013333333334,30404.33666666667,14.6,233.7896852419116
cluster_2_2017-12-03,681.406,6.1,-4.2,9308.62,31223.95,18.9,247.50058577218505
cluster_3_2017-12-03,950.053,7.0,-4.3,18915.506666666668,32075.180000000004,28.4,231.6902284298926
cluster_4_2017-12-03,1344.483,5.1,-3.9,12610.276666666668,31335.416666666668,22.7,306.1882485454677
cluster_1_2017-12-04,465.046,10.0,1.8,10229.043333333331,30305.38666666667,14.0,272.9049815850477
cluster_2_2017-12-04,705.705,8.3,-1.9,15886.446666666665,31131.88666666667,11.1,281.410842551777
cluster_3_2017-12-04,995.708,10.2,-0.8,18912.856666666667,31990.456666666665,24.6,202.7158337589116
cluster_4_2017-12-04,1405.861,8.8,0.3,6442.22,31244.516666666663,13.9,277.6358365525658
cluster_1_2017-12-05,463.801,10.5,1.4,14190.85,30211.070000000003,11.0,235.6399627762891
cluster_2_2017-12-05,703.723,8.4,-1.6,22055.25,31044.146666666667,11.8,242.98425148896268
cluster_3_2017-12-05,978.369,12.2,1.4,24220.76333333333,31909.733333333334,23.2,60.8778208080016
cluster_4_2017-12-05,1395.338,8.7,2.0,9044.856666666668,31157.896666666667,14.5,279.3611456095042
cluster_1_2017-12-06,471.097,9.2,2.2,18281.960000000003,30121.56666666667,21.9,204.3333634220596
cluster_2_2017-12-06,706.323,8.7,-0.7,13168.136666666667,30960.906666666662,20.9,176.62429210665363
cluster_3_2017-12-06,1000.283,12.4,-1.1,21459.226666666666,31833.166666666668,13.8,139.04463764228643
cluster_4_2017-12-06,1385.776,7.5,-0.4,11285.643333333332,31075.72333333333,13.6,167.500756619146
cluster_1_2017-12-07,479.461,12.3,1.7,2228.6666666666665,30037.06333333333,37.4,208.9993901614561
cluster_2_2017-12-07,724.11,10.7,1.4,7317.43,30882.326666666664,37.2,188.5998120805176
cluster_3_2017-12-07,986.632,14.0,-1.1,19112.826666666664,31760.9,26.8,183.32192997875896
cluster_4_2017-12-07,1420.133,10.3,-1.8,18362.37,30998.16,35.1,197.0579463938437
cluster_1_2017-12-08,467.653,7.1,-0.1,22225.63666666667,29957.746666666662,27.0,276.3409647978124
cluster_2_2017-12-08,698.365,10.1,0.1,16640.66,30808.57,25.7,274.0001015623428
cluster_3_2017-12-08,930.92,12.4,0.2,19514.95333333333,31693.096666666668,31.4,273.8364974104459
cluster_4_2017-12-08,1388.404,8.0,0.7,18415.803333333333,30925.36333333333,29.6,247.38752935897585
cluster_1_2017-12-09,451.125,5.6,-2.0,20626.986666666668,29883.79333333333,18.5,239.6677210568365
cluster_2_2017-12-09,674.246,8.3,-1.2,24216.47333333333,30739.83,21.3,259.26412191460906
cluster_3_2017-12-09,911.718,9.8,-1.6,22866.99333333333,31629.906666666662,38.2,245.3110682084496
cluster_4_2017-12-09,1333.121,4.8,-1.7,22584.65333333333,30857.516666666663,21.5,281.70260189601663
cluster_1_2017-12-10,412.747,11.5,0.8,16263.363333333333,29815.393333333337,41.6,217.3462382308425
cluster_2_2017-12-10,625.856,14.0,1.2,4177.21,30676.24666666667,48.5,200.9473444610972
cluster_3_2017-12-10,871.069,14.5,-2.4,0.0,31571.47666666667,37.7,189.915595636334
cluster_4_2017-12-10,1280.116,10.8,-0.6,3880.89,30794.77,43.0,194.3082350706461
cluster_1_2017-12-11,457.032,9.8,1.5,1226.9433333333334,29752.72666666667,47.2,39.14733624180076
cluster_2_2017-12-11,684.049,9.8,0.5,5014.38,30618.0,52.0,185.74586982986776
cluster_3_2017-12-11,895.244,14.8,4.9,6816.22,31517.963333333333,38.7,203.45379616547208
cluster_4_2017-12-11,1344.554,12.0,2.9,511.0133333333333,30737.30333333333,46.8,197.04320196686243
cluster_1_2017-12-12,483.332,7.0,0.3,23972.17,29695.97,26.9,246.0064297614647
cluster_2_2017-12-12,724.146,7.7,-1.2,24097.20333333333,30565.26,24.6,257.6431991456937
cluster_3_2017-12-12,936.908,10.9,-0.4,24269.31666666667,31469.516666666663,31.9,253.8128728154848
cluster_4_2017-12-12,1403.217,6.3,0.3,22595.49,30685.256666666668,25.1,280.6097307628595
cluster_1_2017-12-13,479.341,10.5,1.5,5058.443333333334,29645.3,34.8,219.36100044750697
cluster_2_2017-12-13,721.412,10.4,-0.6,2932.3233333333333,30518.17333333333,34.4,202.4499212926661
cluster_3_2017-12-13,963.787,13.3,-0.8,13608.340000000002,31426.27,36.2,238.09344432282347
cluster_4_2017-12-13,1437.883,9.3,-2.4,5468.406666666667,30638.806666666667,38.5,196.36301124118924
cluster_1_2017-12-14,475.133,7.8,3.9,6027.12,29600.89333333333,41.2,247.0024421460581
cluster_2_2017-12-14,686.627,13.0,2.3,11889.536666666669,30476.92,37.8,251.9583345425076
cluster_3_2017-12-14,912.212,13.7,3.3,20238.103333333333,31388.38,32.8,249.43993494459795
cluster_4_2017-12-14,1387.513,11.4,4.6,15105.006666666666,30598.096666666665,37.5,222.70756029966023
cluster_1_2017-12-15,474.825,6.8,2.6,9280.483333333332,29562.85,33.0,272.45080366487144
cluster_2_2017-12-15,689.919,9.9,1.1,12473.226666666667,30441.573333333334,29.7,257.6605774686241
cluster_3_2017-12-15,911.913,12.8,1.3,17164.72333333333,31355.926666666663,28.8,255.13444715673023
cluster_4_2017-12-15,1375.039,9.0,2.9,19339.51,30563.22333333333,26.9,231.81688835258188
cluster_1_2017-12-16,437.444,6.6,-0.6,20116.83333333333,29530.693333333333,23.3,313.6677210568365
cluster_2_2017-12-16,658.564,6.7,0.1,21565.226666666666,30411.7,21.4,303.3317959140489
cluster_3_2017-12-16,886.762,9.3,0.6,22834.74,31328.496666666662,40.7,302.2268397696474
cluster_4_2017-12-16,1284.102,5.8,-0.0,21438.426666666663,30533.756666666668,21.7,314.6661282155967
cluster_1_2017-12-17,418.391,9.0,-1.3,16666.923333333332,29504.29,19.9,242.6669074498284
cluster_2_2017-12-17,648.055,7.2,-0.2,12218.35,30387.173333333336,23.7,256.7434491784261
cluster_3_2017-12-17,887.16,10.3,-0.2,21814.976666666666,31305.983333333334,40.2,277.5551967107094
cluster_4_2017-12-17,1275.364,5.8,-0.7,10341.423333333332,30509.56333333333,18.7,285.99174167649494
cluster_1_2017-12-18,453.011,11.0,1.1,22242.38,29483.646666666667,26.6,325.37971211087046
cluster_2_2017-12-18,688.391,9.3,3.2,15297.986666666666,30367.99666666667,29.2,308.84690846606065
cluster_3_2017-12-18,958.054,12.5,-0.8,5227.73,31288.376666666667,28.4,280.5843380284924
cluster_4_2017-12-18,1390.63,9.0,-0.1,9559.636666666664,30490.64,23.7,266.27526217278887
cluster_1_2017-12-19,482.137,7.2,-0.6,19266.56666666667,29468.74,13.9,276.67437720424937
cluster_2_2017-12-19,734.589,7.7,-0.9,16648.533333333333,30354.15333333333,15.0,305.70253383056865
cluster_3_2017-12-19,980.952,10.2,0.9,21020.893333333333,31275.67,15.8,335.53159519287505
cluster_4_2017-12-19,1405.366,5.9,0.9,9007.783333333333,30476.99,19.5,334.85887011740886
cluster_1_2017-12-20,482.126,10.3,3.4,0.0,29459.58,15.5,274.9799881839581
cluster_2_2017-12-20,733.673,9.0,0.8,9962.97,30345.64333333333,16.3,280.0
cluster_3_2017-12-20,985.941,11.8,1.6,10998.476666666667,31267.86,16.9,341.1991699994077
cluster_4_2017-12-20,1368.176,9.2,2.8,396.42,30468.59333333333,18.9,317.2392065729581
cluster_1_2017-12-21,449.491,11.3,7.0,0.0,29456.126666666667,17.2,266.0168708191585
cluster_2_2017-12-21,682.43,10.0,3.5,1571.4566666666667,30342.436666666665,15.0,269.4560708968607
cluster_3_2017-12-21,946.643,11.3,3.1,9626.143333333332,31264.91333333333,14.6,306.31439421075163
cluster_4_2017-12-21,1308.494,10.2,4.9,0.0,30465.43,13.6,300.83323465325714
cluster_1_2017-12-22,422.35,10.1,8.0,0.0,29458.38,16.2,266.7126742772932
cluster_2_2017-12-22,645.21,9.9,6.3,521.2133333333334,30344.52666666666,16.3,282.327692031824
cluster_3_2017-12-22,893.56,13.8,4.6,10208.563333333334,31266.83,16.1,276.62173851994135
cluster_4_2017-12-22,1235.539,10.7,6.5,1111.3366666666668,30467.49,16.1,316.1710500534139
cluster_1_2017-12-23,374.42,10.8,7.2,2006.9533333333336,29466.306666666667,14.4,239.33455141203405
cluster_2_2017-12-23,577.106,10.6,3.5,2651.143333333333,30351.88666666667,19.7,263.4011675916466
cluster_3_2017-12-23,809.361,13.9,4.4,10933.75,31273.59,17.8,323.7663888433012
cluster_4_2017-12-23,1106.669,10.0,4.9,1262.99,30474.753333333338,17.8,313.4402174065931
cluster_1_2017-12-24,360.042,10.7,7.6,191.98,29479.876666666667,18.8,225.6700978815524
cluster_2_2017-12-24,565.429,10.2,1.9,810.34,30364.49666666667,20.9,257.3030590600153
cluster_3_2017-12-24,793.438,9.4,3.3,15399.35,31285.166666666668,17.5,20.555628623545008
cluster_4_2017-12-24,1076.947,9.7,3.2,3064.063333333333,30487.186666666665,15.9,251.6919879751516
cluster_1_2017-12-25,363.11,9.4,3.3,8688.886666666667,29499.070000000003,30.6,191.6620188463932
cluster_2_2017-12-25,569.328,10.3,1.7,9962.113333333333,30382.323333333334,29.9,176.68446133141146
cluster_3_2017-12-25,786.247,13.2,1.8,21749.40333333333,31301.53,20.2,153.3668363386934
cluster_4_2017-12-25,1069.396,9.8,0.7,15179.096666666665,30504.77333333333,30.0,189.35136791978863
cluster_1_2017-12-26,409.916,8.6,4.4,13455.213333333331,29523.84,39.8,200.66653499840567
cluster_2_2017-12-26,617.608,10.5,4.3,20199.13,30405.33333333333,34.6,203.66667042747105
cluster_3_2017-12-26,814.666,12.8,2.9,17170.653333333335,31322.650000000005,34.8,194.4260553493622
cluster_4_2017-12-26,1184.805,11.2,4.7,17656.003333333334,30527.47333333333,37.8,199.03397580188263
cluster_1_2017-12-27,432.933,7.4,3.1,4772.4366666666665,29554.15333333333,51.3,259.6344932964011
cluster_2_2017-12-27,648.181,7.9,2.3,15147.673333333334,30433.496666666662,44.1,245.76120963534004
cluster_3_2017-12-27,845.217,11.7,2.0,15345.956666666669,31348.51,46.1,250.9668113409636
cluster_4_2017-12-27,1227.576,8.1,2.2,4083.803333333333,30555.26,38.2,221.3889603805629
cluster_1_2017-12-28,455.911,6.6,-0.9,24363.436666666665,29589.97333333333,29.8,264.66762222421085
cluster_2_2017-12-28,688.228,7.2,-1.3,19040.796666666665,30466.77,26.5,269.66544858796595
cluster_3_2017-12-28,899.294,7.8,0.0,13359.733333333332,31379.06,46.1,261.76371828205083
cluster_4_2017-12-28,1279.888,5.7,-1.7,23042.79333333333,30588.086666666662,31.1,293.83461658433123
cluster_1_2017-12-29,442.575,9.4,-0.4,5062.973333333333,29631.24666666667,38.2,227.672307968176
cluster_2_2017-12-29,673.006,11.5,-1.2,1712.8633333333337,30505.12,37.5,229.30449813055023
cluster_3_2017-12-29,894.927,14.2,-2.5,9877.05,31414.28,33.5,244.952750539941
cluster_4_2017-12-29,1328.156,8.3,-3.3,4908.026666666667,30625.916666666668,36.1,202.11267774962133
cluster_1_2017-12-30,374.414,14.3,4.4,3138.0033333333336,29677.93333333333,40.6,239.00101701768256
cluster_2_2017-12-30,569.823,16.4,4.8,13295.683333333332,30548.496666666662,39.5,249.20096516131213
cluster_3_2017-12-30,791.392,15.9,3.3,16130.65,31454.12,35.5,252.7410103492633
cluster_4_2017-12-30,1146.639,14.7,2.6,889.31,30668.72,32.9,211.58036847950763
cluster_1_2017-12-31,340.427,14.0,8.0,5312.96,29729.97,38.6,220.0
cluster_2_2017-12-31,537.788,15.1,5.9,16058.866666666669,30596.853333333333,42.2,200.25022502523905
cluster_3_2017-12-31,743.734,15.8,8.3,23733.53,31498.536666666667,31.9,189.6911525215017
cluster_4_2017-12-31,1043.683,14.3,6.4,19589.336666666662,30716.43333333333,34.8,201.7547842347896
cluster_1_2018-01-01,353.789,9.7,6.0,3894.3333333333335,29787.32,38.2,243.68683069637933
cluster_2_2018-01-01,545.764,14.0,5.1,8367.423333333334,30650.15,42.9,244.26775500796845
cluster_3_2018-01-01,734.385,12.5,6.3,17089.38666666667,31547.5,44.3,253.93659877620803
cluster_4_2018-01-01,1068.348,9.5,2.9,7404.920000000001,30769.02,42.3,217.61221210899456
cluster_1_2018-01-02,400.119,12.2,4.9,1809.746666666667,29849.906666666662,30.1,236.3328206929
cluster_2_2018-01-02,603.459,13.0,3.4,918.4133333333332,30708.32666666667,29.5,243.8971217377696
cluster_3_2018-01-02,809.061,14.3,4.2,14944.136666666667,31600.960000000003,40.4,258.5196594111935
cluster_4_2018-01-02,1213.767,12.2,3.3,5012.703333333334,30826.436666666665,28.2,224.23066073514133
cluster_1_2018-01-03,411.686,14.0,7.1,21776.1,29917.686666666665,45.8,256.3364845642301
cluster_2_2018-01-03,598.641,15.5,8.1,20176.33,30771.336666666662,45.9,258.6290312729494
cluster_3_2018-01-03,823.419,16.7,4.5,16856.149999999998,31658.86333333333,44.3,260.7368039600698
cluster_4_2018-01-03,1225.49,13.7,5.8,16009.843333333336,30888.61333333333,43.6,232.35047348740093
cluster_1_2018-01-04,410.148,13.4,7.7,305.30333333333334,29990.70333333333,39.3,249.33387178440327
cluster_2_2018-01-04,587.703,16.3,7.5,8857.383333333333,30839.213333333333,39.0,253.91135722525863
cluster_3_2018-01-04,809.308,16.9,5.0,12779.68,31721.266666666663,44.0,257.50148178101904
cluster_4_2018-01-04,1227.081,15.3,6.6,3352.3766666666666,30955.606666666663,35.0,219.2314393118189
cluster_1_2018-01-05,407.068,11.3,5.3,6281.53,30069.76,32.5,228.0
cluster_2_2018-01-05,587.631,15.9,5.3,10599.38,30912.733333333334,31.3,231.33003382966783
cluster_3_2018-01-05,796.293,15.6,7.9,10483.093333333334,31788.86,30.2,191.48184263257903
cluster_4_2018-01-05,1199.478,14.2,5.9,8169.443333333334,31028.173333333336,28.3,208.0936708039756
cluster_1_2018-01-06,384.597,8.0,2.9,533.9166666666666,30154.88,14.3,141.0709836732666
cluster_2_2018-01-06,574.235,9.7,3.5,0.0,30991.88333333333,17.0,51.45647305746126
cluster_3_2018-01-06,756.709,14.7,4.9,10749.213333333331,31861.65333333333,33.2,160.4770836520339
cluster_4_2018-01-06,1128.54,14.3,4.7,8719.896666666666,31106.3,22.7,172.78468367950708
cluster_1_2018-01-07,381.947,8.0,4.0,235.61,30245.803333333333,29.0,48.00000000000001
cluster_2_2018-01-07,570.6,14.1,1.5,10565.1,31076.460000000003,39.6,67.68322922968314
cluster_3_2018-01-07,731.97,16.4,5.1,13724.553333333335,31939.460000000003,41.7,56.57592954876879
cluster_4_2018-01-07,1135.484,10.6,5.1,7793.653333333333,31189.800000000003,26.2,10.581523426267704
cluster_1_2018-01-08,442.102,8.7,1.6,14316.406666666668,30342.34,19.1,69.66351543576991
cluster_2_2018-01-08,662.282,10.3,0.5,16549.263333333332,31166.26,21.4,87.64671260122905
cluster_3_2018-01-08,827.714,14.6,2.7,16164.020000000002,32022.09,37.5,86.5500017635023
cluster_4_2018-01-08,1287.449,10.6,3.0,15495.913333333336,31278.460000000003,19.6,11.43075751616876
cluster_1_2018-01-09,452.577,9.7,1.6,4771.063333333333,30444.233333333334,18.0,155.6683322396841
cluster_2_2018-01-09,667.031,12.3,-0.0,13200.0,31261.07,17.1,163.5237446215883
cluster_3_2018-01-09,859.207,12.8,2.5,21562.106666666667,32109.35,23.3,178.3684492730965
cluster_4_2018-01-09,1318.169,9.3,1.9,5114.78,31372.073333333334,25.6,181.3098891152396
cluster_1_2018-01-10,439.574,10.3,4.7,14956.106666666668,30551.266666666663,18.8,191.3200050051788
cluster_2_2018-01-10,643.204,10.9,4.1,12329.74,31360.68,18.8,184.65410691307792
cluster_3_2018-01-10,857.225,12.8,2.9,22304.236666666664,32201.06333333333,23.1,193.90887558358585
cluster_4_2018-01-10,1295.606,10.7,3.7,10098.666666666666,31470.436666666665,24.0,192.6856396830232
cluster_1_2018-01-11,441.82,8.6,2.0,15639.176666666666,30663.216666666664,12.1,88.01497134260568
cluster_2_2018-01-11,669.151,8.5,0.7,10141.546666666669,31464.88333333333,27.2,92.25697832287388
cluster_3_2018-01-11,874.397,11.4,1.0,26389.37,32297.03,19.8,267.2758069635478
cluster_4_2018-01-11,1301.861,9.3,-0.1,17976.236666666668,31573.34333333333,13.1,341.8587372057305
cluster_1_2018-01-12,459.253,7.7,2.2,4874.856666666667,30779.85666666667,13.4,108.00998603364243
cluster_2_2018-01-12,687.109,8.5,2.5,8671.19,31573.47333333333,12.6,1.5711576732594343
cluster_3_2018-01-12,901.249,11.6,0.8,19604.75333333333,32397.06333333333,16.6,323.5573336032143
cluster_4_2018-01-12,1305.778,8.1,3.0,4476.57,31680.596666666668,18.1,359.4109514477507
cluster_1_2018-01-13,422.249,7.4,1.1,17635.696666666667,30900.963333333333,19.3,121.32509590113312
cluster_2_2018-01-13,658.305,10.0,0.8,15749.906666666668,31686.24333333333,22.9,108.68217124281291
cluster_3_2018-01-13,859.935,12.2,-2.6,23940.84333333333,32500.983333333337,18.6,103.5527913582074
cluster_4_2018-01-13,1227.68,9.8,-0.1,23714.38333333333,31791.99,17.8,105.70253383056864
cluster_1_2018-01-14,403.058,7.7,-1.0,22125.88666666667,31026.31666666667,12.9,124.66979382981944
cluster_2_2018-01-14,621.959,9.2,0.3,17760.716666666667,31802.996666666662,13.1,126.78699397080518
cluster_3_2018-01-14,829.016,11.7,-3.0,17428.063333333335,32608.60666666667,26.6,139.73203504635413
cluster_4_2018-01-14,1201.851,8.6,-0.3,18822.69,31907.34,9.2,126.73480483655148
cluster_1_2018-01-15,458.298,11.1,2.9,437.8,31155.70333333333,38.2,220.01350286235223
cluster_2_2018-01-15,681.702,11.2,0.5,5903.526666666668,31923.52666666666,38.9,216.99539886739728
cluster_3_2018-01-15,907.26,11.9,-1.3,14437.62,32719.75,35.2,175.3184674207945
cluster_4_2018-01-15,1343.251,10.2,0.3,10721.313333333334,32026.423333333336,39.9,201.16622435692565
cluster_1_2018-01-16,446.806,9.1,4.5,13514.88,31288.89333333333,34.3,260.0061151618099
cluster_2_2018-01-16,652.645,12.0,4.8,18422.923333333336,32047.63333333333,37.4,257.9957233079115
cluster_3_2018-01-16,880.194,14.6,5.1,11495.873333333331,32834.23333333333,40.0,254.9119446662478
cluster_4_2018-01-16,1310.294,10.4,5.7,10667.473333333332,32149.056666666667,34.7,224.3570314106989
cluster_1_2018-01-17,465.728,8.7,1.9,26939.04666666668,31425.69333333333,35.1,264.6667720173256
cluster_2_2018-01-17,665.982,11.5,2.7,25657.61666666667,32175.123333333333,35.8,271.3098891152396
cluster_3_2018-01-17,894.24,14.2,3.1,26356.556666666667,32951.87333333333,44.4,283.078083697715
cluster_4_2018-01-17,1355.195,9.4,2.5,27069.800000000003,32275.05,33.8,274.2856408407804
cluster_1_2018-01-18,453.563,11.2,3.9,21877.59,31565.876666666667,43.9,254.6689084421498
cluster_2_2018-01-18,656.72,12.1,4.7,12357.306666666664,32305.803333333333,51.5,248.0015266907197
cluster_3_2018-01-18,905.617,12.9,2.8,12715.496666666666,33072.49333333333,33.6,253.97000192184265
cluster_4_2018-01-18,1329.012,11.2,3.1,1493.43,32404.206666666665,40.3,216.42260570907035
cluster_1_2018-01-19,449.976,8.0,2.4,20877.61333333333,31709.24666666667,26.3,256.0
cluster_2_2018-01-19,650.819,11.8,0.9,21911.666666666668,32439.48,24.5,261.6399627762892
cluster_3_2018-01-19,880.696,13.7,3.2,27861.456666666665,33195.93,29.3,280.0622569640426
cluster_4_2018-01-19,1319.877,9.7,2.8,18167.90333333333,32536.34,24.6,229.9850286573943
cluster_1_2018-01-20,408.372,12.0,2.5,1082.85,31855.6,35.0,244.4423486376469
cluster_2_2018-01-20,604.561,11.8,1.5,1412.9333333333332,32575.966666666664,35.7,236.3809967397424
cluster_3_2018-01-20,839.988,13.3,1.5,5246.349999999999,33322.003333333334,35.7,251.3501921774876
cluster_4_2018-01-20,1245.371,11.0,1.3,0.0,32671.27,32.0,213.3100767872396
cluster_1_2018-01-21,365.667,11.8,1.6,0.0,32004.733333333334,30.5,249.9964376244726
cluster_2_2018-01-21,545.44,12.6,1.1,0.0,32715.08666666667,33.2,248.62594161202816
cluster_3_2018-01-21,762.76,14.8,1.7,14163.786666666669,33450.54666666667,45.2,298.0420147671147
cluster_4_2018-01-21,1176.006,11.6,4.6,0.0,32808.82,33.9,274.4842740286875
cluster_1_2018-01-22,409.888,12.3,5.4,8718.226666666667,32156.460000000003,28.0,270.6631384948138
cluster_2_2018-01-22,592.674,15.0,4.9,12035.44,32856.64666666667,32.1,266.00826430746326
cluster_3_2018-01-22,831.286,16.2,2.5,10633.34,33581.39666666666,39.1,260.24761022464327
cluster_4_2018-01-22,1248.807,14.4,6.4,4733.573333333334,32948.8,26.6,238.25623708682767
cluster_1_2018-01-23,419.885,13.5,5.2,7314.723333333332,32310.58333333333,28.4,213.0
cluster_2_2018-01-23,605.022,12.6,4.1,8276.26,33000.47666666666,26.5,234.92465232343807
cluster_3_2018-01-23,837.059,14.6,3.4,17238.41,33714.38999999999,38.8,245.6564618372525
cluster_4_2018-01-23,1253.862,12.3,3.0,17810.39,33091.03666666667,23.5,252.88370058023867
cluster_1_2018-01-24,411.896,13.2,9.1,6381.486666666667,32467.13,37.9,207.3332957195608
cluster_2_2018-01-24,596.054,14.0,6.1,22466.07666666667,33146.61,39.4,184.001558631803
cluster_3_2018-01-24,838.958,15.1,5.6,28653.63,33849.55666666667,25.7,164.1903164389037
cluster_4_2018-01-24,1211.995,13.6,3.2,24567.95,33235.56666666666,30.9,195.01230078139665
cluster_1_2018-01-25,417.637,11.4,5.0,3844.33,32627.746666666662,27.9,217.9998984376572
cluster_2_2018-01-25,621.842,13.8,5.5,1971.56,33296.573333333334,26.7,195.9893842905103
cluster_3_2018-01-25,850.187,13.7,7.2,13934.14,33988.306666666664,32.6,176.5733701419129
cluster_4_2018-01-25,1231.886,12.6,6.6,4413.8966666666665,33383.89666666667,32.5,200.98271521747927
